学生上课注意力不集中怎么办？,增加师生和生生互动，比如可以在课堂上设计一些小游戏，吸引孩子的注意力，或者通过提问问题把他的注意力转回课堂。
老师如何更好的和青春期的孩子相处？,进入青春发育期的孩子，除了生理上的变化以外，更主要的表现在心理上的突然变化，具体表现在这样几个方面：   １、自我意识在这一时期出现质的变化。青春期的孩子对于“自我”的体验和感受前所未有地清醒。如果说，儿童对自己的认识和评价基本是服从成人意见的，那么，青春期的孩子则完全不同了。他们对自己产生了强烈的兴趣，热衷于思考自己的优点、缺点、特点......显得十分“自恋”，同时又经常夸大自己的缺陷，因为自己不够“完美”而沮丧。   ２、独立性增强。进入青春期的孩子总是希望得到他人的承认和尊重，希望摆脱成人的约束，渴望独立。   ３、感情的变化非常显著。他们既“多愁善感”又“喜怒无常”这常常令我们家长手足无措。感情的多变是与感情的深化共同发生的，在这一时期孩子们已经开始产生和感受到许多细腻复杂的感情。   ４、开始关注同龄人之间的交往。同龄人之间的关系是这一时期生活中十分重要的内容。任何一个青春期的孩子都不可能脱离同龄人的影响，总是将彼此之间的交往与认可看得极为重要。   ５、与成人世界的关系开始变化。青春期的孩子不愿意再像“小孩子”一样服从家长和老师，他们希望获得像“大人”一样的权利，因此经常固执地与父母顶撞。   ６、性意识的萌动与性别角色的深化。无论男孩还是女孩，都非常关心自己性别角色的完美程度、被他人接受和欣赏的程度：够不够帅、是不是漂亮、能不能引人注意等等。都渴望了解异性，希望得到来自异性的友谊，开始憧憬爱情.....
对于淘气好动的学生，你采取的什么对策呢？,首先要更正一个误区，我们的教育不是实施军队化管理，要求孩子们都能像训练有素的士兵一样严格遵守纪律。这其实是我们内心想要顺利完成教学任务，不希望有麻烦时对淘气、调皮的学生产生的一种偏见。活泼好动是孩子的天性，不应为了实现教学目标而去扼杀天性，这样不利于学生身心发展。当然，由于班级授课的形式限制，老师也不能任由学生在课堂上扰乱课堂秩序，影响整体教学。其实除了个别顽劣的学生会严重干扰课堂秩序，其他学生在课堂上也只是偶尔做些小动作，这个时候不必急于整风而使教学中断，破坏课堂的连贯性。      对待顽皮的学生要分析现象背后的原因，这些原因是复杂的，和年龄、家庭、心理因素、学习兴趣等都有一定联系，需要因材施教。      惩罚的手段最不可取，容易造成学生的逆反心理，课堂上可能会变本加厉地制造麻烦。说教对于学生来说有一定效果，但收效甚微，过不了一阵子可能又恢复成出厂设置。不是很理解问题中所说的“征服”为何意，这里就看成一种吸引学生注意力的一种手段吧。对于学生来说，真正让他们变得专注的方式是使课堂内容更具吸引力，这其实对老师的教学技能提出了更高的要求。提高学生在课堂中的参与度，培养学生的主动性、积极性而不是让他们像听话的木桩一样被动地接受知识。
怎样提升老师的内生动力,经常参加新理念新东西的培训，学校需要创造培养教师的环境。
怎样持续保持低年级孩子注意力呢？,采用有趣的语言、活动，建立相应评价机制。
体育课余训练中，家长不支持，如何与家人沟通？,多少点有益的方面，让家长看到成绩也不要下滑。
怎样提高学生的逻辑思维能力？,课堂教学设计上从问题设计入手。多设计一些复杂情境和为什么的问题，培养孩子提出问题解决问题的能力。
如何协调优等生和学困生在同一节课完成相同作业的时间？,以优带困，设置一些机制鼓励优等生，调动他们助人当小老师的积极性。
怎样让后进生喜欢上学习？,邢艳老师解答：所谓的后进生有两种情况，一类是学困生，一类是问题学生。但是不论是那样的孩子，他们今天的表现一定是有所积累的，也就是每一个孩子成长过程中都有我们这些为师的不知道的故事。因此，不要急于给学生贴标签，下定义；要做到一视同仁，追根溯源。如果是习惯问题就需要做好长期的，反复的斗智斗勇的心理准备。如果是学习问题，就要深入了解，细致分析找到问题的根源，下功夫为其查漏补缺，家校合作共同促进孩子的进步。如果是学生家里的问题，那就需要因势利导，尽我们自己最大的力量，努力帮助学生逐步改善。大致总结一下工作策略：1.保护后进生的自尊心。所谓的后进生，他们具有强烈的自尊心，他们有些方面的表现虽然不怎么好，但他们不希望老师，同学用其它的目光来看他。用爱心融化后进生冰冻的“心理防线”，在师生间架起一道情感交流的桥梁。2.激起后进生感情的浪花。教师要用耐心去观察学生的一举一动，体会他所作所为的目的。以心灵的温暖，健康的情感去医治后进生心灵的创伤，真诚地帮助他们，让他们尽可能改掉身上的各种缺点和问题，同时学习更多的知识，以免留下终身遗憾。　 3.对症下药，因材施教关心爱护后进生，激励后进生“想学”的愿望。多找后进生谈心、编座位照顾后进生、上课要多提问后进生、耐心回答后进生的提问、当面批改差生的作业、采取“一帮一”的活动、多发现后进生的“闪光点”、多鼓励少批评等等措施，也得到了比较理想的效果。根据后进生的心理特点，激发学习兴趣，引导后进生“爱学” 要想后进生由“要对我学”到“我想学”是一个十分难得可贵的进步。总而言之，教师要用心体会，真心付出，耐心了解，因材施教给予学生帮助，关键是要让学生体会到你的良苦用心，要用个人的魅力影响并改变学生。
五年级孩子做阅读用作业帮怎么处理,信息技术发展的必然性，所以引导学生养成自主性十分必要，在这一环节与家长沟通好做好家庭管理。
数学教师如何提高语言水平？,语言组织我能力多听听公开课，在家找家里人多练习一下就好了。
怎样让学生养成良好的行为习惯？,树立榜样的作用。
班主任如何让“问题学生不再问题”？,恰当地运用榜样作用进行教育，班主任在工作、学习和生活中的一举一动都会给学生一种潜移默化的教育。
在数学课堂如何更好做到让学生不接下句？,首先，无论是无意识接话的还是有意捣乱的，我们都不应该当众简单地批评，而应采取宽容的态度。但宽容绝不是对接话学生的放纵或漠视，而是教育学生改正缺点的一种方法，使学生有机会改正错误，使接话学生不再接话。在上课的时候，如果有学生接话，可以故意停下一分钟左右，然后很严肃的把话挑明，说：”请大家让老师把话讲完再去举手发言，否则大家打乱了老师的授课思绪，减慢了效率，那这节课就不能按时讲完，那只有拖延了下课的时间来讲完，对大家没好处，我们一起合作上完课好不好？“        其次，对于无意接话学生可以用眼睛看他一下，暂时不去理会，这时接话的学生不会再接了。教师可以正常讲课，不耽误教学。课后找他谈谈，但要注意不要破坏他的积极性。先表扬他爱动脑，调动其积极因素，同时使他认识到上课接话的弊病，不但干扰课堂秩序，扰乱老师的思维，还影响其他同学听课，让他们自觉地控制自己。另外，作为教师在课堂上也要有意识地多提问他们，给他们一些讲话的机会，这样说不定他们就会成为课堂发言的积极分子呢！        第三，有时学生接话是和教学有联系的，这种情况下，教师可以因势利导，把学生的话接过来继续讲课。这样会使接话的学生增强自信心，感到自己的思路正确，但要提醒学生今后要举手发言而不能随便接话。        第四，对于那些故意捣乱的调皮学生，教师在课堂上对于他们的第一次接话可以宽容地看他们一眼，让他们自觉地收敛。如果他还接话那就可向全体同学讲明，上课接话的做法不好。使学生明辨是非，使调皮的学生能够认识到自己的错误，课后对他严肃地批评教育。这样使学生感到老师很尊重他。否则，教师要在课堂上训斥他，不仅影响教学，还会使他对教师产生厌恶心理，故意和教师做对。这样不但不能使他改掉缺点，还容易使师生之间产生矛盾。
如何改变学差生的学习态?,先要分析差的原因，对症下药。
怎样提高孩子的作文水平？,邢艳老师解答：关于写作，不论学生还是我们做老师的一提及此事内心都是拒绝的。但是问题终究是要解决的。我教中高年级时，培养学生写作从兴趣入手。三年级开始，在班里开展接力日记活动，每天一人，把一天中最感兴趣的事情记录下来，实在不会写，就让学生先画下来，利用休息时间和学生谈谈画的内容，趁热打铁让学生用文字记录下来，久而久之学生可以从不写到写，从写上几十个字，到写上百十来字……这是一个循序渐进的过程。同时，班级里还有班日志，学生日记本，读后心得……一切可以记录的，在这个时期让孩子们都落在笔头上，时间久了，学生们就会有了一种习惯，拿笔就写，不论写的如何，首先敢写不拒绝。这就好比裁剪衣服，大点没关系，就怕没材料。还有就是我带孩子们搞活动，在体验中积累生动的材料。记得六年级学生秋游挖白薯，这是一个很好的题材，学生活动归来，就让孩子们利用一节课的时间，认真的回忆活动中的每个细节，从同学、老师的表情、语言、动作，引申到人物的心里活动，在学生滔滔不绝间，在学生手舞足蹈时，生动的作文素材已经摆在了学生们的面前。真正写作起来学生不费劲了，只不过是“记豆腐帐”和下笔如有神的区别了。再有就是读书活动，让学生记录好词好句。同时，每周必须的两次读书交流活动。这是在帮助学生提升写作的技巧，时间长了，学生的写作自成风格，班里几位写作困难者也不过只需要老师开开小灶了。我教写作还有一个法宝就是互批互判，一篇文章写好后我会先批一遍，指出学生写作中大概的问题，然后在作文课上进行细致的指导。之后，让学生小组合作互相点评，修改，经过两轮的评价学生基本上知道了如何修改自己的作文，最后进行作文稿调试，最终上交的作文中，不论如何我都会给孩子以肯定，这样学生们才会有自信，就会对写作不拒绝敢动笔，这是进步也是克服写作障碍的起点。总之，不论教材如何改，我教学生作文还是会在写作前出示例文，把写作方法和例文讲解有机结合起来，让学生有具体感受。真正写作中我允许学生运用一些简单的、单一的写作方法，等待时机成熟慢慢的再扩展范围。在学生的作文讲评中，我会对学生的写作方法进行讲解和分析，让写作方法得到再现和回归。经过以上的兴趣培养、材料积累和方法讲解，学生逐渐在面对写作时不再困惑了。
怎样平衡体育训练和文化课程之间的矛盾,提出这样的问题，实际上是大家把他们对立起来了。过去很多时候，老师们都采用时间加汗水的方式开展教学活动，每个学科老师都会给学生们说自己的学科最重要。处理这样的问题一是教师观念的转变；二是教学方法的改革；三是教师之间达成共识，协调好时间。如果这个问题没有处理好责任主要在教师。
对于学生早恋、谈恋爱的问题，老师应该怎么引导？,邢艳老师解答：这是一个敏感的，不可避免的话题。现在只要上网随便搜索下00后早恋的报道可以拉开一大片，让很多网友和家长简直不敢相信，直呼这个早熟的时代。而更厉害的是同班早恋也就算了。隔了班也挡不住孩子们蠢蠢欲动的心！  早恋现象给学生们本就紧张忙碌的学习生活造成了难以挽回的损失和影响。而作为我们教师看在眼里，急在心头，方法一旦不得当就会引火上身，害己伤人。我觉得老师们多学一些有关青春期心理的知识，才能有更透彻的认识，了解实际问题，并将其上升为理论，进行分析，再回到实际工作中更有目的性，方向性，条理层次更加清楚的帮助学生认识早恋的影响与危害，顺利地度过危险期。对于学生的早恋问题我们要学习“大禹治水”的方法，堵不如疏，疏导的前提是调查和分析。一般有早恋倾向的学生多数是家庭环境造成的。其一，是单亲家庭，这样的学生需要温暖；其二，是留守儿童，家长不在身边无人陪伴引导；其三，是家庭暴力（冷暴力）……每个这样的孩子在无法改变的生活背景下，得不到家庭的温暖他们就会相互取暖。如果是这样老师就要成为孩子们的暖炉，温暖他们的心，让他们找到依靠，帮助他们进行心理疏导，指明未来的努力方向就可以扭转这类事情的发展。作为老师我们也可以因势利导把爱变成动力。其实有很多这样的例子，学生喜欢彼此是很正常的，老师的任务就是运用智慧引导学生告诉他们现在要以学业为重，把爱藏在心中，互相鼓励对方，在互相鼓励中前进，人生的路还很长，或许十几年之后，你们真的可以以最优秀的自己相处在一起，这需要你们相信彼此，并为之努力，而不是早恋。只是要在合适的时间再去表达。其次就是利用集体的力量，给孩子们一个温暖的的“家”——班集体。老师们可以因地制宜的在班级开展丰富多彩的活动，在活动中让学生感受集体的温暖，同时，可以利用一切可以利用的资源给学生们把好生理成长的的第一关，让小男生，小女生认识自己，学会保护自己。尤其是女生，她们比男生早熟，所以很自然的很多女生躁动不安和各种蠢蠢欲动就会发生。一旦真的早恋出现了，很多事实证明，早恋不可怕，可怕的是失恋 !有很多老师发现早恋苗头，第一时间就会告诉家长，家长在得知孩子早恋以后，多数是责骂甚至殴打，没有理智的听孩子们的解释。因为家长一味责骂，孩子会而产生强烈的逆反心理，甚至迁怒于老师和同学。他们会很自然地产生你不让我做我偏要做的心态。所以在处理早恋事件上要跟学生建立起良好的沟通。相信孩子，给孩子们一个解释的机会。但是也要态度坚定的让学生们明白早恋的弊害。经验告诉我们只要让学生们现在正确的认知问题的本质，我们才能更好的解决问题。
怎样关爱留守儿童的学习？,留守学生应该都是小班教学，关爱每一个孩子，培养兴趣点，让他们养成自觉学习的习惯，定适合每个孩子不同的学习目标。留守学生的问题是一个比较难解决的问题，基所有教学内容都需要在学校解决。
学生很喜欢和老师聊天，但是所有的问题都和学习没有关系，教师怎么把学生这份聊天的热情引导到学习上呢？,我班孩子也喜欢和我聊天，我有时会故意问他，班里哪位同学是你的好朋友呀，我会先夸他好朋友的优点，然后再夸他会结交朋友，很有眼光。和朋友相处得学会取长补短，请他说说自己的优点是什么，缺点有哪些，想不想改呀？这时我会鼓励他，并告诉他老师相信他一定能成为一个好学上进的孩子。         我觉得榜样的力量是无穷的，更何况是自己的好朋友。
对于班级中经常不做作业的学生，应该采取怎样有效的措施？,平时针对这一部分孩子我都是单独布置作业，以小密秘的形式告诉他，先让他的作业比别人的少，易作。这样逐渐养成做作业的习惯。
"最近出现家长在孩子作业上留言""老师晚上好，以后批改作业请认真点!""此事引发闷络热议!你怎幺看?",虽然家长这么直截了当的对老师批改作业中出现的失误提出不满，老师们听了会不舒服，但也要诚恳的接受并表示歉意:如我批改作业时比较匆忙漏看了，非常抱歉，以后我会注意的。以后对这个孩子的作业批改时要格外认真，同时找机会跟家长们介绍一下老师的一天工作有多繁重，取得家长们的理解。
学生如何高效的利用学校时间？具体该怎么做呢？,养成预习的习惯，上课可以多拓展一些内容。
怎样实施差异性教学？,首先从目标设置上，可以针对孩子的基础水平和学习能力定一个适合个人的目标。在作业设置上，也可以进行分层，基础任务完成，有能力的学生可以多拓展一些内容。
如何教好信息理论课？,理论课比较枯燥，可以在网上找点微课、动画穿插在课堂里，调动孩子的注意力和兴趣。
怎样让学生提分快？,快速提分多做题，巩固，查缺补漏
教学为什么提倡创设情境？,创设贴近孩子真实生活的情境，有助于孩子理解和再次转化到生活中去解决问题。创设有趣的情境，有助于调动孩子学习的热情，这个适用于低年级的孩子。
提高学困生学习成绩的有效方法？,邢艳老师解答：学困生和问题学生都属于后进生。但是不论是哪样的孩子，他们今天的表现一定是有所积累的，也就是每一个孩子成长过程中都有我们这些为师的不知道的故事。因此，不要急于给学生贴标签，下定义；要做到一视同仁，追根溯源。如果是习惯问题就需要做好长期的，反复的斗智斗勇的心理准备。如果是学习问题，就要深入了解，细致分析找到问题的根源，下功夫为其查漏补缺，家校合作共同促进孩子的进步。如果是学生家里的问题，那就需要因势利导，尽我们自己最大的力量，努力帮助学生逐步改善。大致总结一下工作策略：1.保护自尊心。所谓的学困生，他们具有强烈的自尊心，他们有些方面的表现虽然不怎么好，但他们不希望老师，同学用其它的目光来看他。用爱心融化学困生冰冻的“心理防线”，在师生间架起一道情感交流的桥梁。2.激起感情的浪花。教师要用耐心去观察学生的一举一动，体会他所作所为的目的。以心灵的温暖，健康的情感去医治学困生心灵的创伤，真诚地帮助他们，让他们尽可能改掉身上的各种缺点和问题，同时学习更多的知识，以免留下终身遗憾。　 3.对症下药，因材施教关心爱护学困生，激励学困生“想学”的愿望。多找他们谈心、编座位照顾、上课要多提问、耐心回答他们的提问、当面批改差生的作业、采取“一帮一”的活动、多发现他们的“闪光点”、多鼓励少批评等等措施，也得到了比较理想的效果。根据学困生的心理特点，激发学习兴趣，引导后进生“爱学” 要想他们由“要对我学”到“我想学”是一个十分难得可贵的进步。总而言之，教师要用心体会，真心付出，耐心了解，因材施教给予学生帮助，关键是要让学生体会到你的良苦用心，要用个人的魅力影响并改变学生。
怎样能让没有毅力的孩子坚持学习呢？,首选先做一个坚持不懈管理学生的老师，然后与学生一起做一件事，让她懂得坚持的重要性。
我想知道，二年级的孩子考试的时候如果作文内容都一样？有没有毛病？,要么抄袭，要么平时老师训练写作时过于标准化。
如何基于培养学生核心素养开展班级活动？,邢燕专家解答：我一直认为教育是朴素的、本真的，一个好老师一定有自己的教育原则和方式方法。习总书记2016年八一学校重要讲话中指出，教师应该做学生锤炼品格的引路人，做学生学习知识的引路人，做学生创新思维的引路人，做学生奉献祖国的引路人。所以我认为基于大力培养学生核心素养的今天，在班级管理中教师应该对学生价值观、思维、品格、身体健康、能力、公民与社会素养等方面进行正确的引领与培养。学生核心素养主要通过班级中师生的互动得以落实。重视学生个人发展的核心素养培养体系，在学生自主发展、学生个性发展、课堂教学管理、班级管理评价等方面对班级管理提出了新挑战。一、管理模式从班级管理到班级治理核心素养教育重视学生的自主发展，倡导突显学生的班级管理主体地位，由此，传统的班级管理模式面临着新的挑战。要从传统班级管理观中班主任作为单一管理主体，把班级“管住”“管死”的认识，转变成为班主任、科任教师、学生共同作为班级管理的多元主体，共同参与班级管理活动，实行民主、协作、互动式管理，充分培养学生的自我管理意识和管理能力，把班级“管活”培养学生的主人翁意识，让学生走向自我管理、自我教育，自主发展的道路。二、管理策略从重视共性到关注个性核心素养理念下的教育重视发展学生个性，认为教育应该从人的本性出发，尊重学生的差异性、独立性和自主性，使不同的学生得到合适的教育，不同的个体在原有基础上得到多方面的和谐发展。根据学生个性发展需要，班级管理活动除了考虑学生共同发展需求外，还要针对学生实际进行个性化设计：1、班级奋斗目标制定。除了设置班集体共同的奋斗目标外，还要针对学生个体实际设置适合不同学生个性发展的奋斗目标。2、班级文化设置。班级文化要体现规范与个性的并存，除了设置面向集体的基本栏目，如班牌、班训、班规等之外，还要突出反映学生个性发展的栏目内容，如学生特长展示区、心愿展示区、读书心得展示区。3、主题班会课。班主任除了根据大多数学生的思想状况设计内容之外，还要根据学生个体思想状况，细化内容设计，使所有学生都得到应有的教育。4、班级实践活动。班级实践活动设计要考虑和体现学生个性化发展需要，关注到不同学生的发展需求。5、班级管理岗位设置。班级管理岗位设置要体现适才适用原则，使每个学生都得到锻炼发展的机会。三、班级评价从一元主导到多元融合班级管理的评价要考虑以下几个方面的因素：1、评价指标多元化。核心素养体系不仅仅要考查学生语文、数学、英语等学科知识素养，还要考查学生的品行、能力、情感、价值观、公民意识、身心健康等总要素养，班级管理评价指标趋向多元化。2、评价方法技术多元化。核心素养培养体系下，学生评价的重点由分学科知识评价转向基于核心素养的多元评价，其中品行、能力、情感、价值观、公民意识、身心健康等素养的评价要求对评价方法和技术的多元化提出了新挑战。3、评价权重确定。核心素养体系中各组成部分在不同年级、不同学科学习内容中要求达到的程度都有着基本的规定，在评价的时候要准确把握各部分基本要求，确定相应的权重。
如何对待不完成作业的孩子？,不完成作业的孩子，多数是家庭教育出现了问题，老师要改变孩子首先要改变家长，再有就是没有学习兴趣，老师要通过表扬，鼓励，确认等教育方法激发孩子的学习兴趣！
一个班级的学生作文都一个内容，这样教学对吗？让孩子都背一样的文章？,基础性的文章统一学习没有问题，多在课堂上给学生提供一些拓展阅读篇章，供孩子有选择的阅读。
无论怎么教，还是有一部分学生不会拼拼音，怎么样才能让学生学会拼音？,对于低年级的孩子，应结合孩子的年龄特点，通过识字游戏来学习拼音！老师可以把拼音写在卡片上，然后设计游戏，让孩子在玩中学习！
期末复习怎样做到高效？,我是利用思维导图帮学生梳理内容，让学生用思维导图画出自己的知识结构。
如果学生没有在规定的时间内完成背诵任务，有什么好的方法解决吗？,让已经完成任务的学生利用课间帮助完成。
孩子自私、不懂感恩应该怎么培养？,邢艳老师解答： 感恩是社会上每个人都应该有的基本道德准则，是做人的起码的修养，是一种处世的哲学，是生活中的大智慧，也是人之常情。我个人认为，首先作为一名教师要拥有一种感恩的情怀，因为，教师是学生学习的榜样，言传不如身教，在教室的示范下学生才会收到启发，才会达到亲其师，信其道的教育效果。 对于学生的感恩教育，不是一阵风一阵雨，要持之以恒，同时，这不是学校教育但依旧可以促成的，它需要学校的氛围，家长的支持，教师的坚持，厚积而薄发。而且学生的感恩教育绝不是社会上盛行的抱一抱、养个蛋、洗洗脚……这样简单。学生的感恩由近及远可以分为：感恩父母、感恩老师、感恩同学、感恩学校、感恩祖国等等。 该如何培养孩子的感恩心呢？从家庭角度： 1.养成感恩的习惯 通过家校合作指导家长做好示范，利用一切可以利用的契机对孩子进行教育，孩子耳濡目染，渐渐接受这种最基本的礼仪，也学会向父母道谢，将感恩内化于人格之中。 2.父母要学会偶尔“示弱” 告诉家长朋友在家庭生活中，要多给孩子机会，让孩子为父母做些事。让孩子学会给予，懂得父母和别人的给予与帮助是一种“恩惠”，而不是理所当然或者欠他的。 3.“计较”为孩子的付出 父母必须“计较”的小事。别让孩子觉得父母对他一无所求，他根本不需要为父母做什么。要让孩子懂得索取是要付出的，不能无条件地进行索取。 4.及时表扬孩子 在孩子做了好事后，不管他是主动还是被动做的，不管他做得是否令人满意，父母都要发自肺腑地感谢他、赞扬他，那么孩子定会大受鼓舞。父母由衷的肯定才是孩子关心他人的动力。 从学校的角度： 1.用对比感恩社会 一是要利用爱国小故事进行教育。激发孩子爱国主义热情，让孩子主动去学习一些小故事。二是通过新旧社会的对比，加强“有国才有家，国富则民强”的思想教育，培养孩子从小热爱祖国、热爱党、热爱社会的高尚情操。三是利用清明节扫墓、烈士陵园观赏、红色旅游景点进行实地游玩，加强孩子爱国主义教育。 2.用理解感恩父母。 一是让学生做力所能及的事，从小养成自己的事情自己做的好习惯；二是用历史文化作载体进行正面教育。 3.用学习感恩老师 一是要尊重老师。见到老师问声好，在言行举止方面做到温文儒雅，听老师的安排和教导。二是好好学习，天天向上。上课认真听讲，按时完成作业。学习成绩是对老师最好的回报，用优异的学习成绩回报老师。三是懂得回馈。在“教师节”等节日，向老师赠送贺卡，传达祝福。 4.用友爱感恩集体。 一是胸怀要宽广。胸怀宽广的人能赢得众人信服，而小气的人只会斤斤计较、目光短浅，只有胸怀宽广的人才能广交朋友。二是能忍让。以宁静平和的心态去感染他人，以宽厚博大的胸怀去容纳他人。三是善于换位思考。多替别人想一想，通过换位思考，团结友爱，互相帮助，增强孩子集体荣誉感。 同时，老师要根据班级情况开展感恩的系列教育，逐步深入，扩大广度，这样学生会在家庭、学校两个环境中接受感恩教育，久而久之学生会有所变化的。
期末复习阶段了，怎样来合理的复习呢？,期未进行总复习时，我首先进行单元复习，每一单元复习时，都让学生选一道自认为最佳试题来考其他同学，他当作小老师作出评价，这不仅激发了学生积极复习的学习兴趣，也锻炼了他们归纳总结逻辑思维能力，同时也提高了学生口语表达能力。
假期如何督促学生学习？,假期老师很难监控到学生，可以让家长监督，通过微信群拍照上传孩每周孩子作业完成情况。
现在的学生不比我们那时，自觉性很差，听课的注意力更不集中，如何能改善这一点？,家长对孩子的日常饮食要十分注意，少喝或者不喝饮料，如可乐里咖啡因对中枢神经系统有较强兴奋，这也是导致孩子多动、注意力不集中的原因之一，作息规律不熬夜，同时家庭氛围一定要和谐。
孩子上课总睡觉怎么办？,如果真的是就是不想学习，就为学生找到他感兴趣的学习内容：看漫画，练字，小小说……也许能成就一个未来的的漫画家，书法家，作家。
如何才能保证老师安心、舒心、开心的从事教育教学工作？,从外部因素来看，需要整个社会加大教师权益保障力度，提高教师工资水平。从内部因素来看，职业满意度也来自教师对教育事业的热爱，对自身价值的认可。
如何让孩子正确认识自己，提高学习兴趣？,邢艳老师解答：　三个问题让学生目标明确，剖析自我。1、你对你现在的成绩满意吗？如果你的回答是不满意，请继续往下看，如果是满意你就可以不用往下看了。2、你希望下次考试考班上第几名或者考多少分？根据自己情况选择问题。如果你的答案是前几名，说明你的目标不明确，请继续往下看。3、第几名对你最有吸引力而且有可能性？这个问题是帮助你确定一个具体的名次或分数。要反复揣摩，问自己第5名吸引力大不大？可能性怎么样？第6名？第7名？确定一个最有吸引力而且有可能性的目标。如何提高学生学习兴趣呢 ？我觉得不仅仅靠课堂教学，更需要老师有丰富的知识，或博学多才，或激情澎湃，我相信前不久一位语文老师的《将进酒》视频应该引起大家的关注，这位老师的学生爱学语文，因为老师的魅力足足的吸引住了他们。所以，高中老师们虽然高考压力很大，但是灵活的教学方式也必不可少。我认为一要改变传统的课堂模式，不要“满堂灌”、“一言堂”；二要在课堂上多给学生实践的机会，让学生学中思，动中长，使课堂充满生机；三要在课堂上举办与学科有关的竞赛、演讲等活动，寓教于乐，促进学生的学习兴趣。总之，兴趣是学生最好的老师，动力是学生进步的风帆。当学生从“让我学”，变成“我要学”的时候，一切问题就都能够刃而解了。
孩子复习进不了状态怎么办？,有家长认为，要求孩子好好学习必须经常说很多道理，其实不是这样，家庭教育要注意养成。注意潜移默化，孩子良好的学习习惯依靠一次次地重复以成自然。浓厚的学习兴趣依靠一点一滴培养起来，令人乏味的说教会破坏适宜学习的气氛，所以家长要学会说短话，保持正常的家庭气氛，让孩子感到平和、宁静、有安全感。
复习阶段有些难熬，老师辛苦，学生却很放松，难道是我太小题大做了，还是学生早已胸有成竹了？,不是你小题大做也不是孩子胸有成竹而是他们根本就没把学习放在心上。
学生成天调皮捣蛋，不好好学习，为此让老师和家长很是头疼。这样的学生该怎么办呢？,现在的孩子，学习好吧，人家家长说是人家孩子聪明。学习差吧，人家说是你老师教育方法有问题，所以说现在的孩子难教。
后进生的转化:即便使出浑身解数，好像还是没有明显的进展，是我一直困惑的问题！求解！,邢艳老师解答：所谓的后进生有两种情况，一类是学困生，一类是问题学生。但是不论是那样的孩子，他们今天的表现一定是有所积累的，也就是每一个孩子成长过程中都有我们这些为师的不知道的故事。因此，不要急于给学生贴标签，下定义；要做到一视同仁，追根溯源。如果是习惯问题就需要做好长期的，反复的斗智斗勇的心理准备。如果是学习问题，就要深入了解，细致分析找到问题的根源，下功夫为其查漏补缺，家校合作共同促进孩子的进步。如果是学生家里的问题，那就需要因势利导，尽我们自己最大的力量，努力帮助学生逐步改善。大致总结一下工作策略：1.保护后进生的自尊心。所谓的后进生，他们具有强烈的自尊心，他们有些方面的表现虽然不怎么好，但他们不希望老师，同学用其它的目光来看他。用爱心融化后进生冰冻的“心理防线”，在师生间架起一道情感交流的桥梁。2.激起后进生感情的浪花。教师要用耐心去观察学生的一举一动，体会他所作所为的目的。以心灵的温暖，健康的情感去医治后进生心灵的创伤，真诚地帮助他们，让他们尽可能改掉身上的各种缺点和问题，同时学习更多的知识，以免留下终身遗憾。　 3.对症下药，因材施教关心爱护后进生，激励后进生“想学”的愿望。多找后进生谈心、编座位照顾后进生、上课要多提问后进生、耐心回答后进生的提问、当面批改差生的作业、采取“一帮一”的活动、多发现后进生的“闪光点”、多鼓励少批评等等措施，也得到了比较理想的效果。根据后进生的心理特点，激发学习兴趣，引导后进生“爱学” 要想后进生由“要对我学”到“我想学”是一个十分难得可贵的进步。总而言之，教师要用心体会，真心付出，耐心了解，因材施教给予学生帮助，关键是要让学生体会到你的良苦用心，要用个人的魅力影响并改变学生。
