学生上课注意力不集中怎么办？,增加师生和生生互动，比如可以在课堂上设计一些小游戏，吸引孩子的注意力，或者通过提问问题把他的注意力转回课堂。
一年级新生做作业老是拖拖拉拉的怎么办？,"摘自2017第10周《每周一问》朱虹老师解答：教书多年，老师们总会为一些孩子不爱做作业而头疼过。有的孩子不认真完成作业，应付差事；有的干脆落写、忘写、拒写。为什么？作业多写不过来？作业难不会做？写着累很想玩？觉得没意思或者没用……总之，没有热情和动力，反倒是一做作业就疲疲蹋蹋，很不情愿，尤其是反复写的作业。老师着急，家长也管得心焦力瘁。不指责、不放弃，寻找孩子不爱做作业的原因。是作业部署不当，还是课堂教学效果不良导致孩子未学会？是孩子的学习动机待激发，还是学习方法待更新？是写作业的物理环境创设不足，还是心理需要未被关注？找准原因才能有的放矢。吾吉玛老师认为不是孩子不爱写作业。曾辉老师说是中国式的作业缺少操作性、实践性。这些说法提示我们重视孩子天生的学习力和热情，同时要精心寻找适合不同孩子的、多样的解决之道。什么样的家庭作业即有效又有趣？老师们针对这两个标准：有效、有趣，提出了很多看法，也贡献了很多做法。一．作业的内容与形式1.贴近生活。将学科知识与生活紧密联系，学习的根本在于为生活服务，达成“学以致用”的目标。作业不应只是简单、机械的抄写和死记硬背的练习，应包括发生在学校内外、有助于身心成长的经验。安心、刘文晶、阳廷信、蔡丽青、马红梅老师都提到这样的观点。2.少而精。作业不在于数量而在于质量，边秀艳、曹亚迪、蔡飞、赵华丽、朱华灵、杜洁慧、景昀、廖亮老师都提到这个观点。阳廷信老师认为一是作业的量要合适，量大了，学生费时过多，负担过重；量少了，达不到巩固的基本要求。二是作业的难易要适中，过难的题目，学生无从着手，要么敷衍了事，要么直接不做；过分简单了，也失去做的价值。侯学琴老师提出能促进学生举一反三，培养其思维能力的作业是精品。3.趣味性。边秀艳老师说知识性与趣味性的融合，让学生展开丰富的想象和实践，深入挖掘自己的兴趣点，并通过多种方式把它表现出来，培养学生的探索精神、实践能力及参与意识。4.合理化，即要分层，加强针对性。可根据学生学习情况设计作业，注重学生智力因素差异，帮助学生在自己的“最近发展区”获得最大发展，这需要老师的细心、耐心和爱心。阿勒腾格尔丽、肖泽强、肖静、李慧、郭渊、何燕灵、安心老师都提出类似观点。5.变化性。董晶老师说如果教师每次布置的作业都一成不变，时间长了,学生就会对作业慢慢地失去兴趣,好奇心就会慢慢地被抹杀。麻送海老师提到创意的问题，刘文晶老师认为可兼具挑战性。6.多元化、多样化。安心老师说单纯的纸质作业不能满足学生的需求，综合性、实践性作业和各种学习软件更让孩子们产生兴趣，更有助于知识的巩固和学习能力的提升。蔡丽青老师设计作业的形式包括读书、听广播等，以逐步培养学生的自信心和成就感。7.充分考虑学生年龄特点。吴洁老师认为小学生天真活泼特别爱做游戏，游戏式作业将所学的知识蕴涵于游戏中；如数学作业“乘法口诀”，可以设计“对口令”的游戏，让学生与家长玩，这样不仅使学生感觉到数学作业是一个游戏的天地，也增进了亲子情感。潘海鹰老师举例说一年级的拼音或生字巩固练习，可以采用比较有趣的图案进行填空。培养孩子的动手能力，比如讲《有趣的树叶》，可以让学生做树叶贴画。边秀艳老师列举可以做手抄报，手抄报的内容可以老师根据需要制订。孙润萍老师会布置引导孩子主动探索自己内心的作业，如写观察日记、做社会小调查、帮父母做一件事、拜访朋友等，以帮助孩子加强自我认知并主动表现，进一步形成个性、树立信心。李朝霞老师的经验很值得深思，要始终思考布置作业的目的是什么？留作业要达到什么效果？这样才知道布置什么作业，应该怎样布置作业。二．写作业的过程也是培养孩子好习惯的过程对于孩子来说完成作业也是习惯养成的一部分，有经验的老师们提出情绪安抚、状态调整在先，同时注意方式、方法。吾吉玛老师建议写作业前成人需先跟孩子聊一聊，说说话，让孩子放松放松，用几分钟的时间玩一会儿游戏等等。时间太长或者太多无效重复也会让孩子倦怠，成人需随时关注，用变换内容、适量休息、简单交流等方式加以调整。人们常说，“一张一弛，文武之道”，这也是科学用脑的要求。多鼓励、多表扬，孩子才会持续认真完成作业的好行为。使用小组合作的策略。根据孩子们的写字、绘画等爱好分工，学生间互相监督、支持；笔答与操作相结合。同时，可以课前来个多样竞赛，坚持一周后评出周冠军发奖品以资鼓励。根据需要，家长与孩子一起完成部分作业，或者跟孩子进行比赛。如让孩子背古诗，家长也可以跟他一起背，以激发孩子的学习兴趣。边秀艳、麻送海、李慧、石胜杰、肖静老师提出这样的观点。在这个过程中，成人的即时反馈很重要。合理地运用即时反馈，对激励和强化孩子优质高效完成作业有重要的作用。有人说：“人类任何有意识的活动无不含有反馈。极而言之，没有反馈就没有智慧，既不懂学习，更不懂创造。”孩子要透过反馈加以自我调控，但反馈绝不是批驳和成人不假思索的动手修改。配合适当的奖励或惩罚，可强化学生对做作业的正向态度。学习反馈，是学习过程中重要的一环。三．以趣促效和以效养趣学习是一个过程，应由经验引起个体知识、行为、态度及动机等方面的持久变化，故课后作业作为温习巩固、实践检验的载体不可或缺。老师研究布置什么样的作业，怎样布置作业，还要研究学生喜欢什么样的作业，学科学习需要什么样的作业。不同学段有不同要求，如小学知识的呈现形式和数量，中学学科的难度和方法手段等，老师都要充分考虑。老师还需研究学生做作业的过程，有计划、有针对性地帮助学生调控，并促使其最终达成自我监控。调控过程，孩子是主体，老师、家长需各负其责、相互配合，共同引导。成人既要关注孩子情绪，也要关注方式方法，可以平时多帮孩子练内功，即培养专注力、控制力，提升效能感。做作业的效从哪里来？管理时间，着眼效率，认真对待。从一开始就养成好习惯，认真对待作业，随时改进做作业的过程，取得不错的成绩，形成良性循环。心理学家盖兹说：“没有什么东西比成功更能增加个人的满足感了；也没有什么东西比成功更能鼓起个人进一步追求成功的努力了。”作业中的趣从哪里来？一般来说不是作业有趣，而是学生感觉有趣。所以，改善状况就须帮学生调动自身，由内而外产生兴趣。同时，老师不要指望孩子们对所有的作业都感兴趣，但要帮学生看到，对作业持积极态度可能会产生创造性地方法，感知作业的趣味性。不只是去做感兴趣的作业，而要感兴趣地去做该做的作业，这是学生要学会的。《论语•学而》中记载，孔子曰:""学而时习之，不亦说乎? ""我国古代学者也曾把一个人的学习兴趣由低到高分为三个层次：知学——好学——乐学。设计有效又有趣的作业是达成最高境界的路径之一。"
如何培养一个八岁孩子的注意力？,摘自2017第5周《每周一问》朱虹老师解答：一、厘清状况对于上课分神现象，有的学生可能是偶尔为之，或被什么突发情形吸引，某一段时间转移了关注点，老师自可以忽略不计，或稍加提醒即可。李朝霞老师的提示很重要：教师切忌小题大做，甚至非要弄个清楚明白，影响了正常课堂教学；有的学生可能近期因某些事情被搅扰，大部分上课时间都显得心不在焉，但这并不是他的常态，那么老师需要在课下及时了解实情，陪伴学生解决好困扰，倾听他的心声，鼓励他转化不良情绪，专注于当下学习生活。二、确认原因1.如若正如问题所言，学生不喜欢课堂，东张西望、听10分钟的课就开始做小动作，老师的学情分析工作就要更加细致、全面一些；2.如果不喜欢课堂的人多，老师就要反思是不是此部分的教学内容不够适切学生的认知水平，或者教学形式不够丰富多样，对于小学生来说还有注意力集中有效时段的问题；3.如若是个别人喜欢课堂，通常有带着厌学情绪上课、基础较差听不大懂、行为自控力有待提高等原因；4.当然，小学生中也有一听就会、理解力极强的学生，怎样让吃不饱的孩子也能坐稳课堂，是一些老师也在思考的问题。刘威茜老师还提到，一些学生身上可能存在注意缺损多动障碍。这是一组以注意力缺损、多动冲动、角色管理失控行为为主要表现特征的行为——情绪综合症候群，是儿童期常见的心理障碍之一。对于这种情况，全面专业的心理测评，家庭、学校、医疗机构共同制定实施的干预——个体化教育方案，尤为必要。在此，推荐两位美国学者：哈洛韦尔和瑞提合著的《分心也有好人生》一书。本书告诉读者注意力缺陷症其实是个错误的标签，分心的人通常具有风格独特、有魅力、聪明机智以及活力十足等特点。虽然他们容易分心，但同时也拥有特殊的天赋和才华，如果老师能以优势视角看待、恰当引导并鼓励这些学生，一定能帮助他们努力朝向更好的生活。三、想方设法在灵活多变的课堂上，在学生活泼成长的过程中，要想帮到分神的学生，老师需充分考虑学段与学生年龄差异、教师与学生的双向调整、教学活动节奏的把握、课上与课下辅导工作的配合，这样才能有效促进注意力集中的目标达成。总结老师们的做法，可见这样几部曲：1.如：用善意的眼神、鼓励的语言、清晰的手势、轻微的触碰提醒学生，或走到他的身边等方式。老师如能带着真诚和关心，而不是愤怒和厌恶这些暗示性的情绪，学生自会接收老师的信任，自我矫正。2.游戏放松：可以将学生注意力拉回课堂，或帮助学生体验开小差带给自己的危害。“小眼睛-向前望，小手小脚-平平放”，齐声朗诵这样的自创歌谣，可作为一种集体性策略，既可提醒个别学生，又可适用于全体低年级小学生行为习惯养成。3.问题导引：设计、提出学生感兴趣或稍加思考即可答出的问题，一为集中注意力，二为激发兴趣。4.创设情景：借助情景“让学生自已去探索求知，并给予方法的指导，让学生在课堂上有事干，争先恐后抢着干，在参与中体验学习的喜怒哀乐及过程中的挑战”，以期他们能享受学习的乐趣，能“见”“摸”到学习成果。5.改变“台风”：老师刻意调节音调、语速或者措辞，让教学语言呈现出抑扬顿挫、幽默风趣的特点，想必能收获学生的关注。6.课下工作：老师备课要精心，尤其是学情部分，要关注到学生的智力、认知风格、学习风格、学业水平等的差异，精讲趣练，动静相宜，精彩课堂常是对付分神最有效的一招；与易分神学生单独交流，了解其兴趣点，以便课上的引导更到位；还可以给小学、初中的学生进行一些注意力训练，以班级为单位或集中部分特需学生开展。学会抗拒分神，学生的未来发展必会持续受益。魏书生老师曾提出“把每节课上好的9要素”，其中几条特别适合如何应对分神学生这个话题：找准切入点，帮助他学起来，让所有的学生都有学习的欲望；教师讲授时间别超过20分钟，让学生成为课堂时间的主人；学生发言人次别少于10人次，动笔练的时间别少于10分钟；教师处理偶发事件别超过20秒；提倡学生做课堂教学总结；课下多和学生聊聊。四、正向关注，寻找优势F•戴维在《课堂管理技巧》一书中说：从控制课堂纪律的角度说，对良好行为要像对优秀的学习成绩一样给予赞美，这一点非常重要。操作性条件反射原理提示我们，获得鼓励的行为会反复出现，未获得鼓励的行为会逐渐消失。实践中，人们亦发现：越想消除哪个行为，哪个行为越难以改变。不断反思问题行为，不仅无助于取消问题行为的神经联接，相反会加深神经联接，使改变更加困难。所以，老师们不妨开拓一下思路，以正向态度，从关注问题到关注优势，从关注分神到关注值得鼓励的好行为，在分神学生有专注表现或为此正努力时立即肯定，反复鼓励强化，有助于行为效率提高。同时，使用忽略法，不给予学生东张西望、多余动作以关注。老师还可以面向全体，多加肯定课堂上高效听课的现象，也会对“喜欢”分神的学生产生正性影响。五、发现例外，重新建构老师可以想想，“喜欢”分神的学生会在什么情况下，不会出现这样的情况？即寻找例外。“例外”是指问题发生以外的时刻，应该出现的状况并未发生。因为问题不会一直在发生，总是会有例外存在。坚持了超过十分钟的专心、某节课上没有东张西望、小动作减少等情况，就是老师与学生进一步建立解决方案的关键。利用例外可以产生小改变，引发大效应。通过课上观察、课后访谈，老师与学生一起发现“他做到的”、“已经做到的”、“通过努力就能做到的”，与学生一起寻找资源与力量，确定目标，先从做好一小步开始，如：多听5分钟、多做一道题、减少1次分神，或与学生订立个小合同，强化承诺与责任等，在这个过程中，老师的及时反馈与赞美也尤为重要。帮助易分神的学生，重要的是相信每个学生都有积极成长的动力，是有能力、有资源的问题解决者，其本身就具有改变现状的资源；重要的是与学生结盟去解决问题，而不是与问题结盟去解决学生。焦点解决理论这样启发我们：如果我把焦点放在问题上，问题就增加了。如果我把焦点放在答案上，答案就增加了。推荐：《奇迹问句——闪耀的心灵之光》（美）琳达∙梅特卡尔夫 著，吴洪健译《课堂管理技巧——当代教育理论译丛》（美）戴维著，李彦译《问题学生诊疗手册》王晓春著
留守儿童的家教缺失，厌学甚至想辍学该怎么办？,留守儿童教师需要多给一些生活上的关爱，让他感受到集体的温暖，在这个前提下才能让他好好学习。
我是初二的班主任老师，班级学生总说话，该怎样在短时间内解决这个问题？,摘自2017第8周《每周一问》张群智老师解答：反问1：课堂为什么乱糟糟？课堂为什么乱糟糟呢？有的课堂是因为教师讲课去无法趣味性，导致乱糟糟；有的课堂是因为教师教学节奏无法和学生合拍，导致乱糟糟；有的课堂是因为缺乏一些基本的管理策略，导致乱糟糟；有的课堂是因为突发了一些吸引学生注意的事件，导致乱糟糟；有的课堂是一贯乱，有的课堂是偶尔乱，有的是个别乱……如果我的课堂乱糟糟，其他科任老师到我班上课，也乱糟糟吗？是个别的学生在捣乱？还是所有的学生都在乱哄哄？……这就是对研究问题的起点，不同的乱法不同的时间、地点和对象就有不同的解释。我们需要访谈其他的老师和学生，来问出真实的感受，了解真相。反问2：你管理课堂的策略是什么？不同的老师有不同的管理策略，不同的课堂有不同的管理策略。你是一个怎样的教师？你的策略和你的特质是否匹配？照搬别人的经验往往失败。无论如何不能没有课堂管理策略。有的老师善于使用口令管理课堂；有的老师善于运用积分奖励管理课堂；有的老师善于运用有趣的活动管理课堂，促使大家都参与；有的老师发挥自己的个人风格和教学魅力来激发大家不走神，不接话茬；有些老师做过课前一分钟冥想，使得教学总是在安静的时刻发生。那么，你的呢？反问3：哪个学生是引起课堂乱的核心？如果有这样一个学生存在，你是否了解这个学生，他为什么坐不住？你和心理老师聊过他吗？你去家访调查过他吗？你和他是如何谈心的？你下一步准备如何引导他？你和他有教室协议吗？如果他有点进步，你的奖励是什么？反问4：哪几个学生最能帮助你管理班级和课堂？你是如何发挥班干部的作用的？同伴引领会产生奇迹作用，你是否注意到了呢？你和班干部们如何探讨这个问题的？你们讨论的结果和解决的策略是什么？谁去影响谁，最合适？谁在什么课堂做纪律观察和提示员最合适？别小瞧孩子，如果你调动了他们的积极性，他们很有能力。反问5：你开过课堂纪律相关的主题班会或教育活动吗？班会是为解决班级问题存在的。你是如何发掘家长和学生的优势来设计这个班会的？儿童特别容易受到集体的影响，班会如何建立集体的影响力和关于自律的导向。这样的活动如果成功，会唤醒学生的觉悟。反问6：你的班级有课堂纪律规则吗？在儿童长大的过程中，逐渐从对规则的服从和不服从，发展到对建立规则的兴趣和能力，你是否和学生们一起建立课堂规则？你保障每个人都平等参与和发言了吗？这个规则是严肃的，惩罚的措施既有利于引导学生，也有利于学生为了避免惩罚而养成自觉性。反问7：你是如何建立自己在同学中的威望和威信的？一个有威望的老师其身上有一种磁场，会很好地抓住学生。你发挥自己的特长，使得自己得到学生的喜欢了吗？你有把学生当做师生朋友的时候吗？你有告诉他们如果纪律不好，你的感受如何吗？你有让他们体验到你的感受吗，你激发他们的同理心，引导他们体验别人的感受，如何进行情境设计的呢？……
如何改变孩子磨蹭的不好习惯？,不良习惯的改正需要持续监管一段时间，设定一些目标，时间节点，奖惩方式，给孩子建立起一个制度并且严格实施。
当孩子沉迷手机游戏时，应该怎样有效沟通？,邢艳老师解答：我们生活的当代社会正处于互联网极为发达，信息量大，生活处处离不开电子产品的时代。在科技给人们带来各种便利的同时，各种游戏也充斥着人们的生活，小到一两岁的孩子大到生活悠闲的老年人，只要想玩游戏总有一款适合你。比如：微信、各种游戏小程序、以及游戏厂家也开发的《航海时代》、《魔兽世界》、《王者荣耀》等等。画面靓丽、明星代言、媒体炒作，有些学生出于好奇从了解到沉迷，作为老师看在眼里，急在心上。我觉得这样的状况下，我们可以这样试试。第一招就是攻心为上。在班级中开展生涯规划教育，启发学生树立人生理想，发现自我，认识自我，了解自我人生价值。告诉学生，成功始于目标，想要高效学习先给自己定一个具体明确的目标。　　三个问题让学生目标明确，剖析自我。　　1、你对你现在的成绩满意吗？　　如果你的回答是不满意，请继续往下看，如果是满意你就可以不用往下看了。　　2、你希望下次考试考班上第几名或者考多少分？　　根据自己情况选择问题。如果你的答案是前几名，说明你的目标不明确，请继续往下看。　　3、第几名对你最有吸引力而且有可能性？　　这个问题是帮助你确定一个具体的名次或分数。要反复揣摩，问自己第5名吸引力大不大？可能性怎么样？第6名？第7名？确定一个最有吸引力而且有可能性的目标。第二招是以理服人。开班会是个很好的教育手段，班会可长可短，每次解决一个问题，对于学生的进步给予支持和肯定。在班里树立榜样，开展各种形式的“比学”活动，用丰富的活动分散学生对游戏的注意力，同时，也可以缓解学生的学习压力。这样会使学生绝对学习虽然枯燥还是有乐趣的。
孩子写作业磨蹭，习惯做小动作该如何引导？,首先，要使孩子树立正确的时间观念，懂得珍惜时间。可通过学习一些珍惜时间的名言警句、寓言故事等，逐步提高写作业的效率；其次，父母要注重家庭环境的改善。在孩子写作业时，家长要提供一个安静的学习氛围。同时家长也要给孩子树立榜样，做事认真高效，不断地培养孩子的学习能力；最后，建立一定的奖惩机制，让孩子意识到不能按时完成作业的后果，并制定学习评价表，在其取得进步时给予奖励，调动孩子写作业的兴趣。每个孩子做作业拖拉磨蹭的原因都会有所不同，老师和家长要找到根本原因并对症下药，而不是一味批评，这样才有利于问题的解决。首先，要使孩子树立正确的时间观念，懂得珍惜时间。可通过学习一些珍惜时间的名言警句、寓言故事等，逐步提高写作业的效率；其次，父母要注重家庭环境的改善。在孩子写作业时，家长要提供一个安静的学习氛围。同时家长也要给孩子树立榜样，做事认真高效，不断地培养孩子的学习能力；最后，建立一定的奖惩机制，让孩子意识到不能按时完成作业的后果，并制定学习评价表，在其取得进步时给予奖励，调动孩子写作业的兴趣。每个孩子做作业拖拉磨蹭的原因都会有所不同，老师和家长要找到根本原因并对症下药，而不是一味批评，这样才有利于问题的解决。
老师我家孩子三年级孩子反映慢  学习不好我想让他蹲级 你看行不行,首先要确认孩子是不是身体有问题，如果他没有，做其他事情都很精很灵，那他就不是反应慢，是不想反应，也就是对学习有抵触情绪，这种可能性很大。这种情况下，请家长多关心孩子的学习和生活，每个孩子都渴望得到赞扬，渴望成就感，他有逆反情绪可能是家长不闻不问他的学习和生活，只要成绩，或者是家长对他打击得太多了。请家长先自查，看自己是否有这样的行为，如果有，及时向孩子道歉，如果没有，也要及时和孩子沟通，一方面让他感受到爱与尊重，另一方面，了解他的想法，对症下药。
教师如何引领学生读一整本书,可以采用师生共读的形式，带领学生初读积累好词好句；再度形成观点，可以在班级以某个主题开展分享、讨论会；最后可以生成多样化的成果，如画作、读后感、续写等等。
对于六年级学生所谓的“早恋”应如何进行合适的教育引导？,摘自邢艳老师解答：早恋的成因：缺乏家庭关怀。多出现在单亲家庭、留守儿童、有家庭暴力的环境之下。作为老师就要给予温暖和依靠，帮助他们进行心理疏导，指明未来的努力方向。1.因势利导把爱变成动力。学生喜欢彼此是很正常的，老师的任务就是运用智慧引导学生现在要以学业为重，在互相鼓励中前进。2.利用集体的力量，给孩子们一个温暖的的“家”。在班级开展丰富多彩的活动，在活动中让学生感受集体的温暖；开展生理教育，让孩子认识自己，学会保护自己。3.建立良好的沟通。有很多老师发现早恋苗头，第一时间就会告诉家长，家长在得知孩子早恋以后，多数是一味责骂，孩子会产生强烈的逆反心理，甚至迁怒于老师和同学。所以在处理早恋事件上要跟学生建立起良好的沟通，相信孩子，学会倾听孩子内心的声音。同时，让孩子明白早恋的弊害。
怎么样让学生在课堂合作学习中发挥最佳效果？,首先要合理分组，学习小组最好有好中差的结构组成。然后选择一个优秀的组长，并能做到合理分工，如组织者，记录员，补充员等。真正做到既有分工，又有合作。
师生在学校发生矛盾，有的因为老师没收手机离家出走，孩子任性不服管教，老师该咋管,现在学生手机的来源有两种情况：一种是学生要买手机，他们觉得有的同学有手机，自己没有好像没面子，有了手机还可上网、玩游戏，悠哉乐哉！还有一种是家长要买手机给学生，理由是好联系孩子，随时可以遥控孩子。其实，两种拥有手机的结果通常会一样，那就是孩子玩手机，玩游戏，甚至是不分时间不分地点地玩。你在现实生活中看一看，有几个孩子把手机用在学习上的？         要让孩子放弃手机或少玩手机，父母首先要作好表率，尽量别在孩子面前玩手机，更别在孩子面前玩游戏。其次，还是要让孩子知道玩手机的危害：沉迷手机，伤害身心，游戏更会走火入魔。再者，引导正确使用手机，确有必要的时侯，利用手机查阅资料，省时又方便。
请问各位教师朋友:如何开展优秀的班级文建设?,摘自邢艳老师“基于核心素养开展班级活动”的解答：我一直认为教育是朴素的、本真的，一个好老师一定有自己的教育原则和方式方法。习总书记2016年八一学校重要讲话中指出，教师应该做学生锤炼品格的引路人，做学生学习知识的引路人，做学生创新思维的引路人，做学生奉献祖国的引路人。所以我认为基于大力培养学生核心素养的今天，在班级管理中教师应该对学生价值观、思维、品格、身体健康、能力、公民与社会素养等方面进行正确的引领与培养。学生核心素养主要通过班级中师生的互动得以落实。重视学生个人发展的核心素养培养体系，在学生自主发展、学生个性发展、课堂教学管理、班级管理评价等方面对班级管理提出了新挑战。一、管理模式从班级管理到班级治理核心素养教育重视学生的自主发展，倡导突显学生的班级管理主体地位，由此，传统的班级管理模式面临着新的挑战。要从传统班级管理观中班主任作为单一管理主体，把班级“管住”“管死”的认识，转变成为班主任、科任教师、学生共同作为班级管理的多元主体，共同参与班级管理活动，实行民主、协作、互动式管理，充分培养学生的自我管理意识和管理能力，把班级“管活”培养学生的主人翁意识，让学生走向自我管理、自我教育，自主发展的道路。二、管理策略从重视共性到关注个性核心素养理念下的教育重视发展学生个性，认为教育应该从人的本性出发，尊重学生的差异性、独立性和自主性，使不同的学生得到合适的教育，不同的个体在原有基础上得到多方面的和谐发展。根据学生个性发展需要，班级管理活动除了考虑学生共同发展需求外，还要针对学生实际进行个性化设计：1、班级奋斗目标制定。除了设置班集体共同的奋斗目标外，还要针对学生个体实际设置适合不同学生个性发展的奋斗目标。2、班级文化设置。班级文化要体现规范与个性的并存，除了设置面向集体的基本栏目，如班牌、班训、班规等之外，还要突出反映学生个性发展的栏目内容，如学生特长展示区、心愿展示区、读书心得展示区。3、主题班会课。班主任除了根据大多数学生的思想状况设计内容之外，还要根据学生个体思想状况，细化内容设计，使所有学生都得到应有的教育。4、班级实践活动。班级实践活动设计要考虑和体现学生个性化发展需要，关注到不同学生的发展需求。5、班级管理岗位设置。班级管理岗位设置要体现适才适用原则，使每个学生都得到锻炼发展的机会。三、班级评价从一元主导到多元融合班级管理的评价要考虑以下几个方面的因素：1、评价指标多元化。核心素养体系不仅仅要考查学生语文、数学、英语等学科知识素养，还要考查学生的品行、能力、情感、价值观、公民意识、身心健康等总要素养，班级管理评价指标趋向多元化。2、评价方法技术多元化。核心素养培养体系下，学生评价的重点由分学科知识评价转向基于核心素养的多元评价，其中品行、能力、情感、价值观、公民意识、身心健康等素养的评价要求对评价方法和技术的多元化提出了新挑战。3、评价权重确定。核心素养体系中各组成部分在不同年级、不同学科学习内容中要求达到的程度都有着基本的规定，在评价的时候要准确把握各部分基本要求，确定相应的权重。
孩子们上课爱讲小话，怎么办？,摘自邢艳老师解答每个班都有淘气的，闹腾的的孩子，作为老师我们要知己知彼，才可以对症下药。如果不了解学生，我们一厢情愿的想出一些自以为管用的对策，真的有“理想很丰满，现实太骨感”的痛苦。一而再，再而三的“打击”会让自己焦虑到这几个孩子的名字一直萦绕脑海挥之不去的感觉，在这样的心理支配下，我们做出的任何决定都可能是错误的，因为我们初衷不再是想解决问题的办法，而是在琢磨如何战胜这些孩子。多年的班主任工作让我深刻的认识到多数学生违反上课纪律都是不良习惯养成所致。培根说：“我们称之为教育的东西，实际上不过是一种早期习惯。”著名教育家陶行知也曾说过：“良好的习惯是成功的一半。”我觉得不论是您使用过的“奖励、表扬、软硬兼施”这都是很好的方法，但是效果不佳。而我们最终的目的是改变学生的习惯，帮助其会学习，爱学习，不干扰他人学习。正因如此，我们在现实的压迫中很可能有些急功近利思想，特别希望有那么一招用上以后马上见效。就如同：表扬一下就好，批评一顿就能改正……其实，这是我们每一位老师的美好愿望。实际上，我们面对的是活生生的人，他们的小脑袋里充满了灵气，无时无刻不在和“大人们”斗智斗勇，我们也没有“一招灵”的神功。所以，给老师的建议就是：一、了解学生背后的故事，挖出学生犯错误的原因，然后从根本上解决问题才能达到治标又治本的效果；二、方法得当，对症下药，每人一个处方一剂良药，不要胡子眉毛一把抓，更不能随意给学生贴上标签，而且必须有持久战的心理准备。同时，老师所启动的任何方法都要坚持，老师的坚持就是学生改变的源头，老师认真的坚持一段时间，我们才能从学生身上看到教育的效果。三、老师要以诚相待，真心付出，认真对待每一个学生，以爱感化，以情动人，只有学生认可了老师，您才能用个人的魅力引导学生改变，师生心心相通的效果就是“亲其师，信其道”，这样的教育学生才易于接受，假以时日我们就会看到学生的改变。我相信“人之初，性本善”调皮的学生比其他的学生更希望得到老师、家长的关注、关爱以及肯定。我们要建起一座与学生沟通的桥梁，这座桥梁，不是别的，就是发自内心的爱和尊重！　
夏天孩子们因为燥热，注意力不集中听课怎么办,上课前给学生放一段舒缓的音乐让学生安静下来。
叫小孩写作业，不是很积极。非常怕读书写字的，怎么样才能让他爱上学习。请老师指点。谢谢,摘自邢艳老师解答：第一招就是攻心为上。在班级中开展生涯规划教育，启发学生树立人生理想，发现自我，认识自我，了解自我人生价值。告诉学生，成功始于目标，想要高效学习先给自己定一个具体明确的目标。三个问题让学生目标明确，剖析自我。1、你对你现在的成绩满意吗？如果你的回答是不满意，请继续往下看，如果是满意你就可以不用往下看了。2、你希望下次考试考班上第几名或者考多少分？根据自己情况选择问题。如果你的答案是前几名，说明你的目标不明确，请继续往下看。3、第几名对你最有吸引力而且有可能性？这个问题是帮助你确定一个具体的名次或分数。要反复揣摩，问自己第5名吸引力大不大？可能性怎么样？第6名？第7名？确定一个最有吸引力而且有可能性的目标。第二招是以理服人。开班会是个很好的教育手段，班会可长可短，每次解决一个问题，对于学生的进步给予支持和肯定。在班里树立榜样，开展各种形式的“比学”活动，用丰富的活动分散学生对游戏的注意力，同时，也可以缓解学生的学习压力。这样会使学生绝对学习虽然枯燥还是有乐趣的。
